Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Curry, Stephen",PG,56.7,"$9,500",gsw,sac,home, 125-123,36:14,   36pt 6rb 7as 2st 3to 10trey 12-23fg 2-2ft,36,6,7,2,0,3,10,12,23,2,2
"Paul, Chris",PG,53.5,"$7,800",hou,lal,away, 106-111,34:30,   23pt 10rb 9as 1st 1bl 1to 3trey 9-15fg 2-2ft,23,10,9,1,1,1,3,9,15,2,2
"Fox, De'Aaron",PG,43.6,"$7,000",sac,gsw,away, 123-125,31:50,   18pt 3rb 8as 3st 1bl 2to 2trey 6-14fg 4-6ft,18,3,8,3,1,2,2,6,14,4,6
"Harden, James",SG,43,"$12,600",hou,lal,away, 106-111,36:42,   30pt 5rb 6as 2st 8to 2trey 11-24fg 6-7ft,30,5,6,2,0,8,2,11,24,6,7
"Irving, Kyrie",PG,42.7,"$9,600",bos,mil,away, 97-98,41:06,   22pt 1rb 5as 2st 2bl 4trey 9-27fg,22,1,5,2,2,0,4,9,27,0,0
"McCollum, C.J.",SG,40.7,"$6,400",por,bkn,away, 113-99,30:35,   21pt 6rb 5as 2bl 1to 1trey 9-19fg 2-2ft,21,6,5,0,2,1,1,9,19,2,2
"Lillard, Damian",PG,39.6,"$10,100",por,bkn,away, 113-99,36:26,   13pt 8rb 8as 2st 1to 2trey 5-21fg 1-1ft,13,8,8,2,0,1,2,5,21,1,1
"Simmons, Ben",PG,39.4,"$8,700",phi,mia,home, 106-102,38:01,   21pt 7rb 4as 1st 1bl 2to 9-19fg 3-7ft,21,7,4,1,1,2,0,9,19,3,7
"Wade, Dwyane",SG,36.8,"$5,100",mia,phi,away, 102-106,30:53,   19pt 4rb 6as 1st 1bl 2to 8-18fg 3-6ft,19,4,6,1,1,2,0,8,18,3,6
"Booker, Devin",SG,35.7,"$8,200",pho,cle,away, 98-111,37:57,   30pt 1rb 7as 1st 9to 3trey 10-20fg 7-9ft,30,1,7,1,0,9,3,10,20,7,9
"Middleton, Khris",SG,34.6,"$6,400",mil,bos,home, 98-97,30:52,   15pt 13rb 4as 1st 5to 3trey 5-14fg 2-2ft,15,13,4,1,0,5,3,5,14,2,2
"Butler, Jimmy",SG,34.2,"$8,200",phi,mia,home, 106-102,35:29,   18pt 6rb 6as 1st 3to 5-14fg 8-8ft,18,6,6,1,0,3,0,5,14,8,8
"Johnson, Tyler",PG,33.1,"$4,400",pho,cle,away, 98-111,33:07,   5pt 8rb 5as 2st 2bl 1to 1-7fg 3-4ft,5,8,5,2,2,1,0,1,7,3,4
"Waiters, Dion",SG,31.5,"$5,300",mia,phi,away, 102-106,30:28,   18pt 5rb 1as 3st 3to 2trey 7-16fg 2-2ft,18,5,1,3,0,3,2,7,16,2,2
