Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Webster, Corey",NA,58.4,N/A,,mem,away, 94-108,35:55,   19pt 7rb 8as 4st 3bl 2to 3trey 8-19fg,19,7,8,4,3,2,3,8,19,0,0
"Harden, James",NA,49.9,N/A,hou,tor,away, 129-134,27:16,   34pt 2rb 7as 1st 1bl 3to 4trey 11-14fg 8-13ft,34,2,7,1,1,3,4,11,14,8,13
"Towns, Karl-Anthony",NA,48.5,N/A,min,pho,away, 106-111,18:43,   19pt 10rb 5as 3st 1bl 2to 3trey 7-13fg 2-2ft,19,10,5,3,1,2,3,7,13,2,2
"Nicholson, Andrew",NA,45.4,N/A,,phi,away, 94-144,39:54,   36pt 7rb 2as 1bl 5to 3trey 15-32fg 3-3ft,36,7,2,0,1,5,3,15,32,3,3
"Siakam, Pascal",NA,44.2,N/A,tor,hou,home, 134-129,26:51,   24pt 11rb 4as 1st 1bl 5to 2trey 7-16fg 8-8ft,24,11,4,1,1,5,2,7,16,8,8
"Simmons, Ben",NA,44.1,N/A,phi,,home, 144-,21:04,   21pt 8rb 7as 1st 1bl 3to 1trey 9-14fg 2-6ft,21,8,7,1,1,3,1,9,14,2,6
"Ayton, Deandre",NA,39.6,N/A,pho,min,home, 111-106,20:56,   18pt 13rb 2as 2bl 3to 9-14fg,18,13,2,0,2,3,0,9,14,0,0
"Jackson, Jaren",NA,38.8,N/A,mem,,home, 108-,28:03,   18pt 9rb 2as 3bl 2to 1trey 5-10fg 7-9ft,18,9,2,0,3,2,1,5,10,7,9
"Silva, Chris",NA,38.8,N/A,mia,sas,home, 107-89,14:01,   16pt 9rb 2st 2bl 6-8fg 4-5ft,16,9,0,2,2,0,0,6,8,4,5
"Hopson, Scotty",NA,36.6,N/A,,mem,away, 94-108,35:32,   16pt 8rb 4as 1st 1bl 1to 1trey 5-17fg 5-9ft,16,8,4,1,1,1,1,5,17,5,9
"VanVleet, Fred",NA,36.5,N/A,tor,hou,home, 134-129,27:57,   16pt 5rb 5as 3st 2to 2trey 5-10fg 4-4ft,16,5,5,3,0,2,2,5,10,4,4
"Allen, Grayson",NA,32,N/A,mem,,home, 108-,25:36,   18pt 5rb 3bl 1to 2trey 6-14fg 4-5ft,18,5,0,0,3,1,2,6,14,4,5
"Capela, Clint",NA,31.7,N/A,hou,tor,away, 129-134,19:53,   12pt 6rb 1as 1st 3bl 1to 4-7fg 4-5ft,12,6,1,1,3,1,0,4,7,4,5
"Thybulle, Matisse",NA,31.6,N/A,phi,,home, 144-,16:54,   10pt 3rb 2as 3st 2bl 2trey 4-6fg 0-1ft,10,3,2,3,2,0,2,4,6,0,1
"Herro, Tyler",NA,31.1,N/A,mia,sas,home, 107-89,24:28,   18pt 3rb 3as 1st 1bl 1to 2trey 7-13fg 2-2ft,18,3,3,1,1,1,2,7,13,2,2
"Gilgeous-Alexander, Shai",NA,30.3,N/A,okc,dal,home, 119-104,26:19,   24pt 4rb 1as 1bl 3to 4trey 7-12fg 6-7ft,24,4,1,0,1,3,4,7,12,6,7
"Bazemore, Kent",NA,29.3,N/A,por,den,home, 94-105,19:36,   5pt 4rb 1as 7st 3to 1trey 1-7fg 2-4ft,5,4,1,7,0,3,1,1,7,2,4
"Adebayo, Bam",NA,29.1,N/A,mia,sas,home, 107-89,22:43,   14pt 8rb 1as 2bl 2to 4-8fg 6-6ft,14,8,1,0,2,2,0,4,8,6,6
"Davis, Terence",NA,28.5,N/A,tor,hou,home, 134-129,18:44,   8pt 5rb 5as 3st 2to 3-11fg 2-2ft,8,5,5,3,0,2,0,3,11,2,2
"Harris, Tobias",NA,26.8,N/A,phi,,home, 144-,20:56,   7pt 9rb 4as 1st 3-6fg 1-2ft,7,9,4,1,0,0,0,3,6,1,2
"Schroder, Dennis",NA,26.7,N/A,okc,dal,home, 119-104,22:25,   13pt 6rb 5as 1to 1trey 5-6fg 2-2ft,13,6,5,0,0,1,1,5,6,2,2
"Richardson, Josh",NA,26.5,N/A,phi,,home, 144-,21:48,   16pt 3as 2st 3trey 6-9fg 1-1ft,16,0,3,2,0,0,3,6,9,1,1
"Boucher, Chris",NA,26.4,N/A,tor,hou,home, 134-129,17:58,   12pt 7rb 2as 1bl 4-5fg 4-5ft,12,7,2,0,1,0,0,4,5,4,5
"Labissiere, Skal",NA,26.4,N/A,por,den,home, 94-105,16:30,   10pt 12rb 2as 1bl 4to 1trey 2-8fg 5-6ft,10,12,2,0,1,4,1,2,8,5,6
