Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Curry, Stephen",NA,70.1,N/A,gsw,tor,home, 109-123,43:15,   47pt 8rb 7as 2st 3to 6trey 14-31fg 13-14ft,47,8,7,2,0,3,6,14,31,13,14
"Leonard, Kawhi",NA,55.4,N/A,tor,gsw,away, 123-109,38:25,   30pt 7rb 6as 2st 2bl 4to 2trey 9-17fg 10-11ft,30,7,6,2,2,4,2,9,17,10,11
"Lowry, Kyle",NA,44.3,N/A,tor,gsw,away, 123-109,43:22,   23pt 4rb 9as 1st 1bl 3to 5trey 8-16fg 2-2ft,23,4,9,1,1,3,5,8,16,2,2
"Siakam, Pascal",NA,35.8,N/A,tor,gsw,away, 123-109,38:40,   18pt 9rb 6as 2to 8-16fg 2-2ft,18,9,6,0,0,2,0,8,16,2,2
"Ibaka, Serge",NA,35.5,N/A,tor,gsw,away, 123-109,21:50,   6pt 5rb 1as 2st 6bl 2to 2-4fg 2-2ft,6,5,1,2,6,2,0,2,4,2,2
"Green, Draymond",NA,33.4,N/A,gsw,tor,home, 109-123,40:36,   17pt 7rb 4as 2st 4to 2trey 6-14fg 3-3ft,17,7,4,2,0,4,2,6,14,3,3
"Green, Danny",NA,30.5,N/A,tor,gsw,away, 123-109,27:12,   18pt 5rb 1as 1st 1bl 1to 6trey 6-10fg,18,5,1,1,1,1,6,6,10,0,0
"Gasol, Marc",NA,29.4,N/A,tor,gsw,away, 123-109,26:10,   17pt 7rb 4as 2to 1trey 6-11fg 4-4ft,17,7,4,0,0,2,1,6,11,4,4
"VanVleet, Fred",NA,26.6,N/A,tor,gsw,away, 123-109,33:19,   11pt 3rb 2as 3st 3trey 4-8fg,11,3,2,3,0,0,3,4,8,0,0
"Iguodala, Andre",NA,25.7,N/A,gsw,tor,home, 109-123,30:38,   11pt 6rb 3as 1st 2trey 4-8fg 1-2ft,11,6,3,1,0,0,2,4,8,1,2
"Bogut, Andrew",NA,23.9,N/A,gsw,tor,home, 109-123,21:36,   6pt 7rb 3as 1st 1bl 1to 3-4fg,6,7,3,1,1,1,0,3,4,0,0
"Cook, Quinn",NA,14.2,N/A,gsw,tor,home, 109-123,26:38,   9pt 1rb 2as 1st 2to 4-9fg 1-1ft,9,1,2,1,0,2,0,4,9,1,1
"Cousins, DeMarcus",NA,10.6,N/A,gsw,tor,home, 109-123,19:24,   4pt 3rb 2as 1st 3to 1-7fg 2-3ft,4,3,2,1,0,3,0,1,7,2,3
"Bell, Jordan",NA,10.4,N/A,gsw,tor,home, 109-123,9:22,   2pt 2rb 2bl 1-1fg,2,2,0,0,2,0,0,1,1,0,0
"Jerebko, Jonas",NA,9.9,N/A,gsw,tor,home, 109-123,9:51,   6pt 2rb 1as 1trey 1-6fg 3-4ft,6,2,1,0,0,0,1,1,6,3,4
"Livingston, Shaun",NA,9.4,N/A,gsw,tor,home, 109-123,17:20,   4pt 2rb 2as 1-4fg 2-2ft,4,2,2,0,0,0,0,1,4,2,2
"McKinnie, Alfonzo",NA,7.1,N/A,gsw,tor,home, 109-123,18:05,   3pt 3rb 1as 1to 1trey 1-4fg 0-1ft,3,3,1,0,0,1,1,1,4,0,1
"McCaw, Patrick",NA,1.5,N/A,tor,gsw,away, 123-109,2:13,   0pt 1as,0,0,1,0,0,0,0,0,0,0,0
