Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Harden, James",SG,58.8,"$11,700",hou,uta,away, 104-101,38:48,   22pt 4rb 10as 6st 1bl 4to 2trey 3-20fg 14-16ft,22,4,10,6,1,4,2,3,20,14,16
"Mitchell, Donovan",SG,57.7,"$8,500",uta,hou,home, 101-104,41:48,   34pt 6rb 5as 3st 1bl 3to 4trey 9-27fg 12-17ft,34,6,5,3,1,3,4,9,27,12,17
"Russell, D'Angelo",SG,45.4,"$8,100",bkn,phi,home, 108-112,36:56,   21pt 7rb 6as 2st 1bl 2to 4trey 6-19fg 5-5ft,21,7,6,2,1,2,4,6,19,5,5
"LeVert, Caris",SG,40,"$6,400",bkn,phi,home, 108-112,42:06,   25pt 5rb 6as 1st 3to 3trey 9-18fg 4-9ft,25,5,6,1,0,3,3,9,18,4,9
"Craig, Torrey",SG,36.6,"$3,800",den,sas,away, 117-103,37:06,   18pt 8rb 2st 1bl 5trey 6-9fg 1-2ft,18,8,0,2,1,0,5,6,9,1,2
"Paul, Chris",PG,35.8,"$7,900",hou,uta,away, 104-101,32:37,   18pt 4rb 4as 3st 2to 2trey 7-15fg 2-2ft,18,4,4,3,0,2,2,7,15,2,2
"Bledsoe, Eric",PG,35.7,"$8,000",mil,det,away, 119-103,29:38,   19pt 6rb 5as 2st 4to 8-19fg 3-3ft,19,6,5,2,0,4,0,8,19,3,3
"Middleton, Khris",SG,35.6,"$7,600",mil,det,away, 119-103,29:59,   20pt 8rb 4as 1st 3to 3trey 7-13fg 3-4ft,20,8,4,1,0,3,3,7,13,3,4
"Simmons, Ben",PG,35.6,"$10,300",phi,bkn,away, 112-108,38:53,   15pt 8rb 8as 1st 4to 7-12fg 1-1ft,15,8,8,1,0,4,0,7,12,1,1
"Murray, Jamal",PG,34.4,"$7,300",den,sas,away, 117-103,33:06,   24pt 2rb 6as 1to 3trey 8-14fg 5-5ft,24,2,6,0,0,1,3,8,14,5,5
"Jackson, Reggie",PG,34.2,"$5,700",det,mil,home, 103-119,29:42,   15pt 6rb 8as 1st 3to 3trey 6-15fg,15,6,8,1,0,3,3,6,15,0,0
"DeRozan, DeMar",SG,30.5,"$9,400",sas,den,home, 103-117,33:53,   19pt 5rb 5as 2to 7-13fg 5-6ft,19,5,5,0,0,2,0,7,13,5,6
