Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"McCollum, C.J.",SG,55.3,"$7,600",por,den,away, 100-96,45:17,   37pt 9rb 1as 1st 1bl 1trey 17-29fg 2-2ft,37,9,1,1,1,0,1,17,29,2,2
"Lillard, Damian",PG,45,"$9,400",por,den,away, 100-96,45:25,   13pt 10rb 8as 3st 1to 2trey 3-17fg 5-6ft,13,10,8,3,0,1,2,3,17,5,6
"Simmons, Ben",PG,37.1,"$7,700",phi,tor,away, 90-92,42:27,   13pt 8rb 5as 1st 3bl 5to 4-5fg 5-6ft,13,8,5,1,3,5,0,4,5,5,6
"Murray, Jamal",PG,30.7,"$8,500",den,por,home, 96-100,37:53,   17pt 6rb 5as 1to 4-18fg 9-9ft,17,6,5,0,0,1,0,4,18,9,9
"Lowry, Kyle",PG,30.2,"$7,100",tor,phi,home, 92-90,39:03,   10pt 6rb 6as 2st 2to 1trey 4-13fg 1-1ft,10,6,6,2,0,2,1,4,13,1,1
"Harris, Gary",SG,25.7,"$6,000",den,por,home, 96-100,39:10,   15pt 6rb 3as 1to 7-11fg 1-2ft,15,6,3,0,0,1,0,7,11,1,2
"Butler, Jimmy",SG,24.3,"$9,900",phi,tor,away, 90-92,42:49,   16pt 4rb 1as 1st 1to 1trey 5-14fg 5-6ft,16,4,1,1,0,1,1,5,14,5,6
"Craig, Torrey",SG,19.6,"$4,000",den,por,home, 96-100,33:01,   8pt 8rb 2as 1to 2-5fg 4-5ft,8,8,2,0,0,1,0,2,5,4,5
"Green, Danny",SG,14.3,"$4,900",tor,phi,home, 92-90,30:22,   2pt 4rb 1as 1st 1bl 1-3fg,2,4,1,1,1,0,0,1,3,0,0
"Morris, Monte",SG,11.9,"$3,500",den,por,home, 96-100,10:07,   5pt 2rb 1as 1st 1-3fg 3-5ft,5,2,1,1,0,0,0,1,3,3,5
"VanVleet, Fred",PG,10.2,"$3,500",tor,phi,home, 92-90,15:21,   4pt 1rb 2st 1to 0-5fg 4-4ft,4,1,0,2,0,1,0,0,5,4,4
"Curry, Seth",PG,0,"$3,900",por,den,away, 100-96,16:19,   0pt 0-2fg,0,0,0,0,0,0,0,0,2,0,0
"Beasley, Malik",SG,0,"$3,900",den,por,home, 96-100,7:15,   0pt 0-1fg,0,0,0,0,0,0,0,0,1,0,0
"McConnell, T.J.",PG,0,"$3,500",phi,tor,away, 90-92,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Simons, Anfernee",SG,0,"$3,500",por,den,away, 100-96,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Lin, Jeremy",PG,0,"$3,500",tor,phi,home, 92-90,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"McCaw, Patrick",SG,0,"$3,500",tor,phi,home, 92-90,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Thomas, Isaiah",PG,0,"$3,500",den,por,home, 96-100,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Meeks, Jodie",SG,0,"$3,500",tor,phi,home, 92-90,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Korkmaz, Furkan",SG,0,"$3,500",phi,tor,away, 90-92,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Trent Jr., Gary",SG,0,"$3,500",por,den,away, 100-96,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Smith, Zhaire",SG,0,"$3,500",phi,tor,away, 90-92,NA,   ,0,0,0,0,0,0,0,0,0,0,0
Daily blurbs,"

RotoGuru Menu
Daily blurbs


Message Forum
Forum Keepers 

Sponsorship
Troubleshooting




Football Pickoff

 Login
 Standings






 
Basketball





DailyHoopsData
Stat Summarizer
Player Lookup
NBA Schedule

Full Season
Next 4 weeks



FanDuel Hoops
Sortable Stats
Daily FDP






DraftKings Hoops

Sortable Stats
Daily DKP

Yahoo DFS Hoops

Sortable Stats
Daily YHP

Market Madness
Contest Site
Rules
Historical Stats


Recap of Entries
Unit Returns
Standings



 
Baseball

MLB Schedule



Base Advances
Player Lookup
DailyBaseballData
Pitcher vs. Batter
Weather

Daily Live Stats













FanDuel Baseball
Sortable Stats
Daily FDP 







DraftKings Baseball


Sortable Stats
Daily DKP 

Yahoo DFS Baseball
Sortable Stats
Daily YHP 






MFL Site
Football


NFL Schedule
Field Goals
Player Lookup






FanDuel Football
Sortable Stats
Weekly FDP



DraftKings Football

Sortable Stats
Weekly DKP


Yahoo DFS Football
Sortable Stats
Weekly YHP









General

Home page
Hall of Fame
Gur-who?














", , ,"

","












Fantasy Points for 12-May-2019FanDuel Salary Cap NBA Basketball      Select other gameFanDuelDraftKingsYahoo DFS   Oct
Nov
Dec
Jan
Feb
Mar
Apr
May
Jun
Jul
Aug
Sep
 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15
 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30
 31
 2021
 2020
 2019
 2018
 2017
 2016
 2015
 2014
 Past week:    11-May   |   10-May   |   9-May   |   8-May   |   7-May   |   6-May   |   5-May   |Starters are indicated by a ^ following the players  name.Active players not appearing in a game are listed as DNP.Inactive players are denoted as NA.Player salaries are only for the 'Full Roster' game style at FanDuel. 
To sort players by game, click here
For data in semi-colon delimited format, click here.Or try downloading this fuller set of season-long data.






Jump to:     Guards   |   Forwards   |   Centers   |   Unlisted   | Guards FD PointsSalaryTeamOpp. ScoreMin   Stats
SGMcCollum, C.J.^55.3$7,600por@ den 100-9645:17   37pt 9rb 1as 1st 1bl 1trey 17-29fg 2-2ft
PGLillard, Damian^45$9,400por@ den 100-9645:25   13pt 10rb 8as 3st 1to 2trey 3-17fg 5-6ft
PGSimmons, Ben^37.1$7,700phi@ tor 90-9242:27   13pt 8rb 5as 1st 3bl 5to 4-5fg 5-6ft
PGMurray, Jamal^30.7$8,500denv por 96-10037:53   17pt 6rb 5as 1to 4-18fg 9-9ft
PGLowry, Kyle^30.2$7,100torv phi 92-9039:03   10pt 6rb 6as 2st 2to 1trey 4-13fg 1-1ft
SGHarris, Gary^25.7$6,000denv por 96-10039:10   15pt 6rb 3as 1to 7-11fg 1-2ft
SGButler, Jimmy^24.3$9,900phi@ tor 90-9242:49   16pt 4rb 1as 1st 1to 1trey 5-14fg 5-6ft
SGCraig, Torrey^19.6$4,000denv por 96-10033:01   8pt 8rb 2as 1to 2-5fg 4-5ft
SGGreen, Danny^14.3$4,900torv phi 92-9030:22   2pt 4rb 1as 1st 1bl 1-3fg
SGMorris, Monte11.9$3,500denv por 96-10010:07   5pt 2rb 1as 1st 1-3fg 3-5ft
PGVanVleet, Fred10.2$3,500torv phi 92-9015:21   4pt 1rb 2st 1to 0-5fg 4-4ft
PGCurry, Seth0$3,900por@ den 100-9616:19   0pt 0-2fg
SGBeasley, Malik0$3,900denv por 96-1007:15   0pt 0-1fg
PGMcConnell, T.J.0$3,500phi@ tor 90-92DNP   
SGSimons, Anfernee0$3,500por@ den 100-96DNP   
PGLin, Jeremy0$3,500torv phi 92-90DNP   
SGMcCaw, Patrick0$3,500torv phi 92-90DNP   
PGThomas, Isaiah0$3,500denv por 96-100DNP   
SGMeeks, Jodie0$3,500torv phi 92-90DNP   
SGKorkmaz, Furkan0$3,500phi@ tor 90-92NA   
SGTrent Jr., Gary0$3,500por@ den 100-96NA   
SGSmith, Zhaire0$3,500phi@ tor 90-92NA   
Jump to:     Guards   |   Forwards   |   Centers   |   Unlisted   | Forwards FD PointsSalaryTeamOpp. ScoreMin   Stats
SFLeonard, Kawhi^60.1$10,400torv phi 92-9043:17   41pt 8rb 3as 3st 4to 2trey 16-39fg 7-8ft
SFHarris, Tobias^32.5$7,400phi@ tor 90-9242:17   15pt 10rb 3as 1st 2to 2trey 5-9fg 3-4ft
PFSiakam, Pascal^32.2$7,800torv phi 92-9037:38   11pt 11rb 2as 2st 1to 4-11fg 3-4ft
SFRedick, J.J.^31.3$4,200phi@ tor 90-9240:25   17pt 4rb 3as 1st 1bl 1to 4trey 5-11fg 3-3ft
PFIbaka, Serge29.1$4,600torv phi 92-9029:07   17pt 8rb 3as 2to 3trey 6-10fg 2-2ft
PFMillsap, Paul^28.9$8,100denv por 96-10031:54   10pt 7rb 1as 3bl 3-13fg 4-6ft
SFTurner, Evan28.4$3,700por@ den 100-9619:12   14pt 7rb 2as 1bl 3-7fg 8-9ft
PFCollins, Zach25.5$5,300por@ den 100-9623:17   7pt 5rb 1as 4bl 1to 1trey 2-6fg 2-2ft
SFHarkless, Maurice^22.5$4,000por@ den 100-9616:48   6pt 5rb 3as 1st 1bl 3-5fg 0-1ft
PFPlumlee, Mason17.2$4,100denv por 96-10018:48   4pt 6rb 2bl 1-3fg 2-5ft
SFBarton, Will13.1$4,500denv por 96-10019:58   8pt 3rb 1as 4-9fg
SFHood, Rodney9.6$4,800por@ den 100-9620:11   6pt 3rb 2-6fg 2-2ft
SFEnnis, James7.4$4,400phi@ tor 90-9214:22   6pt 2rb 1to 1trey 2-4fg 1-2ft
PFAminu, Al-Farouq^5.6$5,000por@ den 100-967:08   3pt 3rb 1to 1-4fg 1-2ft
PFScott, Mike4.4$3,700phi@ tor 90-9210:47   2pt 2rb 1-3fg
PFLeonard, Meyers2$3,500por@ den 100-966:44   2pt 1-4fg
SFSimmons, Jonathon0$3,500phi@ tor 90-92DNP   
PFLyles, Trey0$3,500denv por 96-100DNP   
SFHernangomez, Juan0$3,500denv por 96-100DNP   
PFMoreland, Eric0$3,500torv phi 92-90DNP   
PFMiller, Malcolm0$3,500torv phi 92-90DNP   
SFLayman, Jake0$3,500por@ den 100-96DNP   
PFBolden, Jonah0$3,500phi@ tor 90-92DNP   
PFJohnson, Amir0$3,500phi@ tor 90-92DNP   
PFLabissiere, Skal0$3,500por@ den 100-96DNP   
SFPowell, Norman0$3,500torv phi 92-90DNP   
SFVanderbilt, Jarred0$3,500denv por 96-100DNP   
SFLydon, Tyler0$3,500denv por 96-100NA   
SFAnunoby, OG0$3,500torv phi 92-90NA   
PFPorter, Michael0$3,500denv por 96-100NA   
PFBoucher, Chris0$3,500torv phi 92-90NA   
Jump to:     Guards   |   Forwards   |   Centers   |   Unlisted   | Centers FD PointsSalaryTeamOpp. ScoreMin   Stats
CJokic, Nikola^57.6$11,100denv por 96-10041:54   29pt 13rb 2as 4bl 2to 2trey 11-26fg 5-7ft
CEmbiid, Joel^45.2$10,500phi@ tor 90-9245:12   21pt 11rb 4as 3bl 4to 1trey 6-18fg 8-9ft
CGasol, Marc^29.2$5,400torv phi 92-9045:12   7pt 11rb 3bl 1trey 3-8fg
CKanter, Enes^28.1$5,800por@ den 100-9639:39   12pt 13rb 1as 1to 6-13fg
CMarjanovic, Boban0$3,500phi@ tor 90-92DNP   
CNurkic, Jusuf0$3,500por@ den 100-96NA   
CMonroe, Greg-1$3,500phi@ tor 90-921:41   0pt 1to 0-1fg




RotoGuru is produced by Dave Hall (a.k.a. the Guru), an avid fantasy sports player. He is not employed by any of the fantasy sports games discussed within this site, and all opinions expressed are solely his own. Questions or comments are welcome, and should be emailed to Guru<davehall@rotoguru2.com>.
MLB amd NBA statistical data provided under license with and

 © Copyright 1998-2018 by Uncommon Cents, LLC.  All rights reserved.

",messed up,"



",Fantasy Points for 12-May-2019FanDuel Salary Cap NBA Basketball     , ,0,0,0,0,0,0,0,0,0,0,0
