Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"McCollum, C.J.",SG,70.6,"$7,400",por,den,home, 140-137,60:01,   41pt 8rb 4as 4st 1bl 1to 4trey 16-39fg 5-6ft,41,8,4,4,1,1,4,16,39,5,6
"Murray, Jamal",PG,51.3,"$7,700",den,por,away, 137-140,55:02,   34pt 9rb 5as 1st 4to 4trey 14-32fg 2-2ft,34,9,5,1,0,4,4,14,32,2,2
"Lillard, Damian",PG,51.2,"$9,900",por,den,home, 140-137,57:59,   28pt 6rb 8as 2st 2to 2trey 10-24fg 6-6ft,28,6,8,2,0,2,2,10,24,6,6
"Irving, Kyrie",PG,46.6,"$9,600",bos,mil,home, 116-123,41:34,   29pt 3rb 6as 3st 4to 2trey 8-22fg 11-12ft,29,3,6,3,0,4,2,8,22,11,12
"Middleton, Khris",SG,36.3,"$7,500",mil,bos,away, 123-116,38:34,   20pt 4rb 5as 3st 5to 3trey 6-12fg 5-6ft,20,4,5,3,0,5,3,6,12,5,6
"Brown, Jaylen",SG,35,"$5,300",bos,mil,home, 116-123,30:32,   18pt 5rb 2as 2st 1bl 1to 3trey 6-12fg 3-4ft,18,5,2,2,1,1,3,6,12,3,4
"Connaughton, Pat",SG,31.4,"$4,200",mil,bos,away, 123-116,28:14,   14pt 7rb 2st 1bl 4trey 5-11fg,14,7,0,2,1,0,4,5,11,0,0
"Harris, Gary",SG,31.3,"$4,900",den,por,away, 137-140,49:31,   13pt 4rb 1as 3st 1bl 1trey 6-12fg,13,4,1,3,1,0,1,6,12,0,0
"Hill, George",PG,30.3,"$4,100",mil,bos,away, 123-116,29:00,   21pt 4rb 3as 2trey 9-12fg 1-2ft,21,4,3,0,0,0,2,9,12,1,2
"Beasley, Malik",SG,18.5,"$4,400",den,por,away, 137-140,23:12,   11pt 5rb 1as 2trey 3-6fg 3-4ft,11,5,1,0,0,0,2,3,6,3,4
"Craig, Torrey",SG,13.7,"$3,900",den,por,away, 137-140,36:06,   4pt 6rb 1as 1st 2to 2-8fg,4,6,1,1,0,2,0,2,8,0,0
